#Core, Mnt_Brown
#Top bag, 224
#Bottom bag, 232
#Loading differential counts used, 14.2
#Counts per mm, 25.0
#Intervals in secs used for core loading:
#1696, 1734
#3330, 3377
#4938, 4993
#6550, 6607
#8015, 8068
#9587, 9640
#11244, 11292
#12563, 12613
#13150, 13207
#
Elapsed_time	Epoch_time	Total_length
12575	1571723031.09	7773.57
12576	1571723032.09	7774.29
12577	1571723033.09	7775.01
12578	1571723034.09	7775.77
12579	1571723035.09	7776.49
12580	1571723036.09	7777.21
12581	1571723037.09	7777.93
12582	1571723038.09	7778.65
12583	1571723039.09	7779.41
12584	1571723040.09	7780.13
12585	1571723041.09	7780.85
12586	1571723042.09	7781.57
12587	1571723043.09	7782.29
12588	1571723044.09	7783.01
12589	1571723045.09	7783.73
12590	1571723046.09	7784.45
12591	1571723047.09	7785.21
12592	1571723048.09	7785.93
12593	1571723049.09	7786.65
12594	1571723050.09	7787.37
12595	1571723051.09	7788.09
12596	1571723052.09	7788.81
12597	1571723053.09	7789.53
12598	1571723054.09	7790.25
12599	1571723055.09	7790.97
12600	1571723056.09	7791.73
12601	1571723057.09	7792.45
12602	1571723058.09	7793.17
12603	1571723059.09	7793.89
12604	1571723060.09	7794.61
12605	1571723061.09	7795.33
12606	1571723062.09	7796.05
12607	1571723063.09	7796.77
12608	1571723064.09	7797.49
12609	1571723065.09	7798.21
12610	1571723066.09	7798.93
12611	1571723067.09	7799.69
12612	1571723068.09	7800.41
12613	1571723069.09	7801.13
12614	1571723070.09	7801.85
12615	1571723071.09	7802.61
12616	1571723072.09	7803.33
12617	1571723073.09	7804.05
12618	1571723074.09	7804.77
12619	1571723075.09	7805.49
12620	1571723076.09	7806.25
12621	1571723077.09	7806.97
12622	1571723078.09	7807.69
12623	1571723079.09	7808.41
12624	1571723080.09	7809.13
12625	1571723081.09	7809.85
12626	1571723082.09	7810.61
12627	1571723083.09	7811.33
12628	1571723084.09	7812.05
12629	1571723085.09	7812.77
12630	1571723086.09	7813.49
12631	1571723087.09	7814.21
12632	1571723088.09	7814.97
12633	1571723089.09	7815.69
12634	1571723090.09	7816.41
12635	1571723091.09	7817.13
12636	1571723092.09	7817.85
12637	1571723093.09	7818.61
12638	1571723094.09	7819.33
12639	1571723095.09	7820.05
12640	1571723096.09	7820.77
12641	1571723097.09	7821.49
12642	1571723098.09	7822.25
12643	1571723099.09	7822.97
12644	1571723100.09	7823.69
12645	1571723101.09	7824.41
12646	1571723102.09	7825.13
12647	1571723103.09	7825.85
12648	1571723104.09	7826.61
12649	1571723105.09	7827.33
12650	1571723106.09	7828.05
12651	1571723107.09	7828.77
12652	1571723108.09	7829.49
12653	1571723109.09	7830.21
12654	1571723110.09	7830.93
12655	1571723111.09	7831.69
12656	1571723112.09	7832.41
12657	1571723113.09	7833.13
12658	1571723114.09	7833.85
12659	1571723115.09	7834.57
12660	1571723116.09	7835.29
12661	1571723117.09	7836.01
12662	1571723118.09	7836.77
12663	1571723119.09	7837.49
12664	1571723120.09	7838.21
12665	1571723121.09	7838.93
12666	1571723122.09	7839.65
12667	1571723123.09	7840.37
12668	1571723124.09	7841.09
12669	1571723125.09	7841.85
12670	1571723126.09	7842.57
12671	1571723127.09	7843.29
12672	1571723128.09	7844.01
12673	1571723129.09	7844.73
12674	1571723130.09	7845.49
12675	1571723131.09	7846.21
12676	1571723132.09	7846.93
12677	1571723133.09	7847.65
12678	1571723134.09	7848.41
12679	1571723135.09	7849.13
12680	1571723136.09	7849.85
12681	1571723137.09	7850.57
12682	1571723138.09	7851.29
12683	1571723139.09	7852.01
12684	1571723140.09	7852.73
12685	1571723141.09	7853.49
12686	1571723142.09	7854.21
12687	1571723143.09	7854.93
12688	1571723144.09	7855.65
12689	1571723145.09	7856.41
12690	1571723146.09	7857.13
12691	1571723147.09	7857.85
12692	1571723148.09	7858.57
12693	1571723149.09	7859.29
12694	1571723150.09	7860.01
12695	1571723151.09	7860.77
12696	1571723152.09	7861.49
12697	1571723153.09	7862.21
12698	1571723154.09	7862.97
12699	1571723155.09	7863.69
12700	1571723156.09	7864.41
12701	1571723157.09	7865.13
12702	1571723158.09	7865.89
12703	1571723159.09	7866.61
12704	1571723160.09	7867.33
12705	1571723161.09	7868.05
12706	1571723162.09	7868.77
12707	1571723163.09	7869.53
12708	1571723164.09	7870.25
12709	1571723165.09	7870.97
12710	1571723166.09	7871.73
12711	1571723167.09	7872.45
12712	1571723168.09	7873.17
12713	1571723169.09	7873.93
12714	1571723170.09	7874.65
12715	1571723171.09	7875.37
12716	1571723172.09	7876.13
12717	1571723173.09	7876.85
12718	1571723174.09	7877.57
12719	1571723175.09	7878.29
12720	1571723176.09	7879.05
12721	1571723177.09	7879.77
12722	1571723178.09	7880.49
12723	1571723179.09	7881.21
12724	1571723180.09	7881.93
12725	1571723181.09	7882.69
12726	1571723182.09	7883.41
12727	1571723183.09	7884.13
12728	1571723184.09	7884.85
12729	1571723185.09	7885.61
12730	1571723186.09	7886.33
12731	1571723187.09	7887.05
12732	1571723188.09	7887.77
12733	1571723189.09	7888.49
12734	1571723190.09	7889.25
12735	1571723191.09	7889.97
12736	1571723192.09	7890.69
12737	1571723193.09	7891.41
12738	1571723194.09	7892.17
12739	1571723195.09	7892.89
12740	1571723196.09	7893.61
12741	1571723197.09	7894.33
12742	1571723198.09	7895.09
12743	1571723199.09	7895.81
12744	1571723200.09	7896.53
12745	1571723201.09	7897.25
12746	1571723202.09	7897.97
12747	1571723203.09	7898.69
12748	1571723204.09	7899.41
12749	1571723205.09	7900.17
12750	1571723206.09	7900.89
12751	1571723207.09	7901.61
12752	1571723208.09	7902.33
12753	1571723209.09	7903.05
12754	1571723210.09	7903.77
12755	1571723211.09	7904.49
12756	1571723212.09	7905.25
12757	1571723213.09	7905.97
12758	1571723214.09	7906.69
12759	1571723215.09	7907.41
12760	1571723216.09	7908.13
12761	1571723217.09	7908.85
12762	1571723218.09	7909.61
12763	1571723219.09	7910.33
12764	1571723220.09	7911.05
12765	1571723221.09	7911.77
12766	1571723222.09	7912.34
12767	1571723223.09	7912.91
12768	1571723224.09	7913.48
12769	1571723225.09	7914.05
12770	1571723226.09	7914.62
12771	1571723227.09	7915.19
12772	1571723228.09	7915.76
12773	1571723229.09	7916.33
12774	1571723230.09	7916.90
12775	1571723231.09	7917.47
12776	1571723232.09	7918.04
12777	1571723233.09	7918.61
12778	1571723234.09	7919.18
12779	1571723235.09	7919.75
12780	1571723236.09	7920.32
12781	1571723237.09	7920.89
12782	1571723238.09	7921.46
12783	1571723239.09	7922.03
12784	1571723240.09	7922.60
12785	1571723241.09	7923.17
12786	1571723242.09	7923.74
12787	1571723243.09	7924.31
12788	1571723244.09	7924.88
12789	1571723245.09	7925.45
12790	1571723246.09	7926.02
12791	1571723247.09	7926.59
12792	1571723248.09	7927.16
12793	1571723249.09	7927.73
12794	1571723250.09	7928.30
12795	1571723251.09	7928.87
12796	1571723252.09	7929.44
12797	1571723253.09	7930.01
12798	1571723254.09	7930.58
12799	1571723255.09	7931.15
12800	1571723256.09	7931.72
12801	1571723257.09	7932.29
12802	1571723258.09	7932.86
12803	1571723259.09	7933.43
12804	1571723260.09	7934.00
12805	1571723261.09	7934.57
12806	1571723262.09	7935.14
12807	1571723263.09	7935.71
12808	1571723264.09	7936.28
12809	1571723265.09	7936.85
12810	1571723266.09	7937.42
12811	1571723267.09	7937.99
12812	1571723268.09	7938.56
12813	1571723269.09	7939.13
12814	1571723270.09	7939.70
12815	1571723271.09	7940.27
12816	1571723272.09	7940.84
12817	1571723273.09	7941.41
12818	1571723274.09	7941.98
12819	1571723275.09	7942.55
12820	1571723276.09	7943.12
12821	1571723277.09	7943.69
12822	1571723278.09	7944.26
12823	1571723279.09	7944.98
12824	1571723280.09	7945.70
12825	1571723281.09	7946.42
12826	1571723282.09	7947.14
12827	1571723283.09	7947.86
12828	1571723284.09	7948.54
12829	1571723285.09	7949.26
12830	1571723286.09	7949.98
12831	1571723287.09	7950.70
12832	1571723288.09	7951.42
12833	1571723289.09	7952.14
12834	1571723290.09	7952.82
12835	1571723291.09	7953.58
12836	1571723292.09	7954.30
12837	1571723293.09	7955.02
12838	1571723294.09	7955.74
12839	1571723295.09	7956.46
12840	1571723296.09	7957.18
12841	1571723297.09	7957.90
12842	1571723298.09	7958.62
12843	1571723299.09	7959.38
12844	1571723300.09	7960.10
12845	1571723301.09	7960.82
12846	1571723302.09	7961.54
12847	1571723303.09	7962.30
12848	1571723304.09	7963.02
12849	1571723305.09	7963.74
12850	1571723306.09	7964.46
12851	1571723307.09	7965.18
12852	1571723308.09	7965.94
12853	1571723309.09	7966.66
12854	1571723310.09	7967.38
12855	1571723311.09	7968.10
12856	1571723312.09	7968.82
12857	1571723313.09	7969.54
12858	1571723314.09	7970.30
12859	1571723315.09	7971.02
12860	1571723316.09	7971.74
12861	1571723317.09	7972.50
12862	1571723318.09	7973.22
12863	1571723319.09	7973.94
12864	1571723320.09	7974.66
12865	1571723321.09	7975.38
12866	1571723322.09	7976.14
12867	1571723323.09	7976.86
12868	1571723324.09	7977.58
12869	1571723325.09	7978.30
12870	1571723326.09	7979.02
12871	1571723327.09	7979.74
12872	1571723328.09	7980.46
12873	1571723329.09	7981.18
12874	1571723330.09	7981.94
12875	1571723331.09	7982.66
12876	1571723332.09	7983.38
12877	1571723333.09	7984.10
12878	1571723334.09	7984.82
12879	1571723335.09	7985.58
12880	1571723336.09	7986.30
12881	1571723337.09	7987.06
12882	1571723338.09	7987.82
12883	1571723339.09	7988.54
12884	1571723340.09	7989.30
12885	1571723341.09	7989.98
12886	1571723342.09	7990.74
12887	1571723343.09	7991.46
12888	1571723344.09	7992.22
12889	1571723345.09	7992.98
12890	1571723346.09	7993.70
12891	1571723347.09	7994.46
12892	1571723348.09	7995.22
12893	1571723349.09	7995.94
12894	1571723350.09	7996.70
12895	1571723351.09	7997.46
12896	1571723352.09	7998.18
12897	1571723353.09	7998.94
12898	1571723354.09	7999.70
12899	1571723355.09	8000.42
12900	1571723356.09	8001.18
12901	1571723357.09	8001.94
12902	1571723358.09	8002.70
12903	1571723359.09	8003.42
12904	1571723360.09	8004.18
12905	1571723361.09	8004.94
12906	1571723362.09	8005.66
12907	1571723363.09	8006.42
12908	1571723364.09	8007.18
12909	1571723365.09	8007.90
12910	1571723366.09	8008.66
12911	1571723367.09	8009.38
12912	1571723368.09	8010.14
12913	1571723369.09	8010.90
12914	1571723370.09	8011.62
12915	1571723371.09	8012.38
12916	1571723372.09	8013.10
12917	1571723373.09	8013.86
12918	1571723374.09	8014.58
12919	1571723375.09	8015.34
12920	1571723376.09	8016.10
12921	1571723377.09	8016.82
12922	1571723378.09	8017.58
12923	1571723379.09	8018.34
12924	1571723380.09	8019.06
12925	1571723381.09	8019.82
12926	1571723382.09	8020.58
12927	1571723383.09	8021.30
12928	1571723384.09	8022.06
12929	1571723385.09	8022.78
12930	1571723386.09	8023.54
12931	1571723387.09	8024.30
12932	1571723388.09	8025.02
12933	1571723389.09	8025.78
12934	1571723390.09	8026.54
12935	1571723391.09	8027.26
12936	1571723392.09	8028.02
12937	1571723393.09	8028.82
12938	1571723394.09	8029.58
12939	1571723395.09	8030.34
12940	1571723396.09	8031.10
12941	1571723397.09	8031.86
12942	1571723398.09	8032.66
12943	1571723399.09	8033.42
12944	1571723400.09	8034.18
12945	1571723401.09	8034.94
12946	1571723402.09	8035.74
12947	1571723403.09	8036.50
12948	1571723404.09	8037.26
12949	1571723405.09	8038.02
12950	1571723406.09	8038.78
12951	1571723407.09	8039.54
12952	1571723408.09	8040.30
12953	1571723409.09	8041.06
12954	1571723410.09	8041.86
12955	1571723411.09	8042.62
12956	1571723412.09	8043.38
12957	1571723413.09	8044.14
12958	1571723414.09	8044.90
12959	1571723415.09	8045.70
12960	1571723416.09	8046.46
12961	1571723417.09	8047.22
12962	1571723418.09	8047.98
12963	1571723419.09	8048.74
12964	1571723420.09	8049.50
12965	1571723421.09	8050.26
12966	1571723422.09	8051.02
12967	1571723423.09	8051.78
12968	1571723424.09	8052.58
12969	1571723425.09	8053.34
12970	1571723426.09	8054.10
12971	1571723427.09	8054.86
12972	1571723428.09	8055.62
12973	1571723429.09	8056.42
12974	1571723430.09	8057.14
12975	1571723431.09	8057.90
12976	1571723432.09	8058.70
12977	1571723433.09	8059.46
12978	1571723434.09	8060.22
12979	1571723435.09	8060.98
12980	1571723436.09	8061.74
12981	1571723437.09	8062.50
12982	1571723438.09	8063.26
12983	1571723439.09	8064.06
12984	1571723440.09	8064.82
12985	1571723441.09	8065.58
12986	1571723442.09	8066.34
12987	1571723443.09	8067.10
12988	1571723444.09	8067.86
12989	1571723445.09	8068.62
12990	1571723446.09	8069.38
12991	1571723447.09	8070.14
12992	1571723448.09	8070.94
12993	1571723449.09	8071.66
12994	1571723450.09	8072.42
12995	1571723451.09	8073.18
12996	1571723452.09	8073.94
12997	1571723453.09	8074.70
12998	1571723454.09	8075.46
12999	1571723455.09	8076.22
13000	1571723456.09	8076.98
13001	1571723457.09	8077.70
13002	1571723458.09	8078.50
13003	1571723459.09	8079.22
13004	1571723460.09	8079.98
13005	1571723461.09	8080.74
13006	1571723462.09	8081.50
13007	1571723463.09	8082.26
13008	1571723464.09	8083.02
13009	1571723465.09	8083.78
13010	1571723466.09	8084.54
13011	1571723467.09	8085.34
13012	1571723468.09	8086.10
13013	1571723469.09	8086.82
13014	1571723470.09	8087.58
13015	1571723471.09	8088.34
13016	1571723472.09	8089.10
13017	1571723473.09	8089.86
13018	1571723474.09	8090.62
13019	1571723475.09	8091.38
13020	1571723476.09	8092.10
13021	1571723477.09	8092.90
13022	1571723478.09	8093.66
13023	1571723479.09	8094.42
13024	1571723480.09	8095.18
13025	1571723481.09	8095.94
13026	1571723482.09	8096.70
13027	1571723483.09	8097.46
13028	1571723484.09	8098.22
13029	1571723485.09	8098.98
13030	1571723486.09	8099.78
13031	1571723487.09	8100.50
13032	1571723488.09	8101.26
13033	1571723489.09	8102.06
13034	1571723490.09	8102.78
13035	1571723491.09	8103.54
13036	1571723492.09	8104.34
13037	1571723493.09	8105.10
13038	1571723494.09	8105.86
13039	1571723495.09	8106.58
13040	1571723496.09	8107.38
13041	1571723497.09	8108.14
13042	1571723498.09	8108.90
13043	1571723499.09	8109.66
13044	1571723500.09	8110.42
13045	1571723501.09	8111.18
13046	1571723502.09	8111.90
13047	1571723503.09	8112.70
13048	1571723504.09	8113.46
13049	1571723505.09	8114.22
13050	1571723506.09	8114.98
13051	1571723507.09	8115.70
13052	1571723508.09	8116.50
13053	1571723509.09	8117.22
13054	1571723510.09	8118.02
13055	1571723511.09	8118.78
13056	1571723512.09	8119.54
13057	1571723513.09	8120.30
13058	1571723514.09	8121.02
13059	1571723515.09	8121.78
13060	1571723516.09	8122.54
13061	1571723517.09	8123.30
13062	1571723518.09	8124.06
13063	1571723519.09	8124.82
13064	1571723520.09	8125.58
13065	1571723521.09	8126.34
13066	1571723522.09	8127.10
13067	1571723523.09	8127.90
13068	1571723524.09	8128.62
13069	1571723525.09	8129.42
13070	1571723526.09	8130.14
13071	1571723527.09	8130.90
13072	1571723528.09	8131.66
13073	1571723529.09	8132.42
13074	1571723530.09	8133.18
13075	1571723531.09	8133.94
13076	1571723532.09	8134.70
13077	1571723533.09	8135.42
13078	1571723534.09	8136.18
13079	1571723535.09	8136.94
13080	1571723536.09	8137.70
13081	1571723537.09	8138.46
13082	1571723538.09	8139.22
13083	1571723539.09	8139.98
13084	1571723540.09	8140.70
13085	1571723541.09	8141.46
13086	1571723542.09	8142.22
13087	1571723543.09	8142.98
13088	1571723544.09	8143.70
13089	1571723545.09	8144.46
13090	1571723546.09	8145.22
13091	1571723547.09	8145.98
13092	1571723548.09	8146.74
13093	1571723549.09	8147.50
13094	1571723550.09	8148.26
13095	1571723551.09	8149.02
13096	1571723552.09	8149.78
13097	1571723553.09	8150.54
13098	1571723554.09	8151.30
13099	1571723555.09	8152.06
13100	1571723556.09	8152.82
13101	1571723557.09	8153.58
13102	1571723558.09	8154.30
13103	1571723559.09	8155.06
13104	1571723560.09	8155.82
13105	1571723561.09	8156.58
13106	1571723562.09	8157.34
13107	1571723563.09	8158.10
13108	1571723564.09	8158.86
13109	1571723565.09	8159.62
13110	1571723566.09	8160.38
13111	1571723567.09	8161.14
13112	1571723568.09	8161.90
13113	1571723569.09	8162.66
13114	1571723570.09	8163.42
13115	1571723571.09	8164.18
13116	1571723572.09	8164.94
13117	1571723573.09	8165.70
13118	1571723574.09	8166.46
13119	1571723575.09	8167.22
13120	1571723576.09	8167.98
13121	1571723577.09	8168.74
13122	1571723578.09	8169.46
13123	1571723579.09	8170.22
13124	1571723580.09	8170.98
13125	1571723581.09	8171.74
13126	1571723582.09	8172.50
13127	1571723583.09	8173.26
13128	1571723584.09	8174.02
13129	1571723585.09	8174.78
13130	1571723586.09	8175.54
13131	1571723587.09	8176.30
13132	1571723588.09	8177.06
13133	1571723589.09	8177.82
13134	1571723590.09	8178.58
13135	1571723591.09	8179.34
13136	1571723592.09	8180.10
13137	1571723593.09	8180.86
13138	1571723594.09	8181.62
13139	1571723595.09	8182.34
13140	1571723596.09	8183.10
13141	1571723597.09	8183.86
13142	1571723598.09	8184.62
13143	1571723599.09	8185.38
13144	1571723600.09	8186.14
13145	1571723601.09	8186.90
13146	1571723602.09	8187.66
13147	1571723603.09	8188.42
13148	1571723604.09	8189.14
13149	1571723605.09	8189.90
13150	1571723606.09	8190.66
13151	1571723607.09	8191.42
13152	1571723608.09	8192.18
13153	1571723609.09	8192.94
13154	1571723610.09	8193.66
13155	1571723611.09	8194.42
13156	1571723612.09	8195.18
13157	1571723613.09	8195.98
13158	1571723614.09	8196.86
13159	1571723615.09	8197.66
13160	1571723616.09	8198.06
13161	1571723617.09	8198.26
13162	1571723618.09	8199.70
13163	1571723619.09	8200.46
13164	1571723620.09	8201.18
13165	1571723621.09	8201.94
13166	1571723622.09	8202.66
13167	1571723623.09	8203.38
13168	1571723624.09	8204.10
13169	1571723625.09	8204.82
13170	1571723626.09	8205.54
13171	1571723627.09	8206.26
13172	1571723628.09	8207.02
13173	1571723629.09	8207.74
13174	1571723630.09	8208.46
13175	1571723631.09	8209.18
13176	1571723632.09	8209.90
13177	1571723633.09	8210.66
13178	1571723634.09	8211.38
13179	1571723635.09	8212.10
13180	1571723636.09	8212.86
13181	1571723637.09	8213.58
13182	1571723638.09	8214.30
13183	1571723639.09	8215.02
13184	1571723640.09	8215.78
13185	1571723641.09	8216.50
13186	1571723642.09	8217.22
13187	1571723643.09	8217.98
13188	1571723644.09	8218.70
13189	1571723645.09	8219.46
13190	1571723646.09	8220.18
13191	1571723647.09	8220.90
13192	1571723648.09	8221.62
13193	1571723649.09	8222.38
13194	1571723650.09	8223.10
13195	1571723651.09	8223.82
13196	1571723652.09	8224.58
13197	1571723653.09	8225.30
13198	1571723654.09	8226.02
13199	1571723655.09	8226.74
13200	1571723656.09	8227.50
13201	1571723657.09	8228.22
13202	1571723658.09	8228.94
13203	1571723659.09	8229.66
13204	1571723660.09	8230.42
13205	1571723661.09	8231.14
13206	1571723662.09	8231.86
13207	1571723663.09	8232.58
13208	1571723664.09	8233.34
13209	1571723665.09	8234.06
13210	1571723666.09	8234.78
13211	1571723667.09	8235.50
13212	1571723668.09	8236.22
13213	1571723669.09	8236.98
13214	1571723670.09	8237.70
13215	1571723671.09	8238.42
13216	1571723672.09	8239.18
13217	1571723673.09	8239.90
13218	1571723674.09	8240.62
13219	1571723675.09	8241.34
13220	1571723676.09	8242.10
13221	1571723677.09	8242.82
13222	1571723678.09	8243.54
13223	1571723679.09	8244.26
13224	1571723680.09	8244.98
13225	1571723681.09	8245.70
13226	1571723682.09	8246.46
13227	1571723683.09	8247.18
13228	1571723684.09	8247.90
13229	1571723685.09	8248.62
13230	1571723686.09	8249.34
13231	1571723687.09	8250.06
13232	1571723688.09	8250.78
13233	1571723689.09	8251.50
13234	1571723690.09	8252.22
13235	1571723691.09	8252.94
13236	1571723692.09	8253.66
13237	1571723693.09	8254.38
13238	1571723694.09	8255.10
13239	1571723695.09	8255.82
13240	1571723696.09	8256.54
13241	1571723697.09	8257.26
13242	1571723698.09	8257.98
13243	1571723699.09	8258.70
13244	1571723700.09	8259.42
13245	1571723701.09	8260.14
13246	1571723702.09	8260.86
13247	1571723703.09	8261.58
13248	1571723704.09	8262.30
13249	1571723705.09	8263.02
13250	1571723706.09	8263.74
13251	1571723707.09	8264.42
13252	1571723708.09	8265.18
13253	1571723709.09	8265.90
13254	1571723710.09	8266.58
13255	1571723711.09	8267.30
13256	1571723712.09	8268.02
13257	1571723713.09	8268.70
13258	1571723714.09	8269.42
13259	1571723715.09	8270.14
13260	1571723716.09	8270.86
